date,price
2025-07-23,121.31501448769954
2025-07-24,120.81296026334694
2025-07-25,119.79172744621623
2025-07-26,120.50008389351558
2025-07-27,120.74388460728677
2025-07-28,120.17980597655004
2025-07-29,118.89950157787915
2025-07-30,119.7719589061593
2025-07-31,120.42216008411796
2025-08-01,120.32298422033858
2025-08-02,122.16962121638625
2025-08-03,121.0995364500601
2025-08-04,119.57401127913536
2025-08-05,118.88210320925411
2025-08-06,118.83651719289861
2025-08-07,119.0798566422213
2025-08-08,118.83862058436497
2025-08-09,119.19067598087928
2025-08-10,117.93913655668884
2025-08-11,119.3829011607621
2025-08-12,119.30074998236954
2025-08-13,120.41804581395766
2025-08-14,120.76077116033537
2025-08-15,121.21752437948915
2025-08-16,121.78729165972135
2025-08-17,122.23500021973867
2025-08-18,122.8777229796062
2025-08-19,124.20687550973864
2025-08-20,124.4033966794401
2025-08-21,125.11240043702863
2025-08-22,125.0226647427414
2025-08-23,126.46278195819087
2025-08-24,125.7863896561316
2025-08-25,127.58733008904242
2025-08-26,127.54717213839808
2025-08-27,126.11639703628003
2025-08-28,126.24450145119083
2025-08-29,125.56344979371595
2025-08-30,126.40409334270467
2025-08-31,125.75146936340228
2025-09-01,125.3052859301875
2025-09-02,123.41574519924197
2025-09-03,122.96343887999289
2025-09-04,120.53955955336393
2025-09-05,118.9556567298782
2025-09-06,119.71607138602249
2025-09-07,120.50187154467332
2025-09-08,120.92732910645829
2025-09-09,119.96035296332907
2025-09-10,119.9126416071871
2025-09-11,119.90903906809653
2025-09-12,118.750674378904
2025-09-13,120.25407268067114
2025-09-14,121.13143497124682
2025-09-15,120.91047079741716
2025-09-16,120.93735663641169
2025-09-17,121.14573944435925
2025-09-18,119.10400457593497
2025-09-19,118.85682719341438
2025-09-20,118.17484294541657
2025-09-21,117.17322293552165
2025-09-22,116.8921226426357
2025-09-23,118.68980916948522
2025-09-24,119.33065203075222
2025-09-25,118.75947304096943
2025-09-26,119.33205582232559
2025-09-27,120.73141125891159
2025-09-28,121.65604494182436
2025-09-29,121.71567531174453
2025-09-30,121.06873853403896
2025-10-01,121.76696184765255
2025-10-02,122.16044723307431
2025-10-03,123.05564045310204
2025-10-04,123.690812254784
2025-10-05,124.74036497010334
2025-10-06,124.20512975854278
2025-10-07,125.52252382417711
2025-10-08,125.72012342886951
2025-10-09,127.79538430149478
2025-10-10,127.10619648340521
2025-10-11,128.84216028657048
2025-10-12,129.04007107003312
2025-10-13,128.38865306641867
2025-10-14,127.90476723236435
2025-10-15,127.58441992417004
2025-10-16,128.00858587057195
2025-10-17,128.53142135860745
2025-10-18,127.95772135466886
2025-10-19,127.93336676240789
2025-10-20,130.07563712101975
2025-10-21,131.80318029112047
2025-10-22,132.2395039607945
2025-10-23,132.27750743896272
2025-10-24,132.39753876568096
2025-10-25,133.01105673841138
2025-10-26,131.98826417321297
2025-10-27,131.73088763578963
2025-10-28,130.06230356191205
2025-10-29,130.46152668451734
2025-10-30,131.1087226242201
2025-10-31,130.6255361619207
2025-11-01,132.19952292521074
2025-11-02,130.9737572622084
2025-11-03,129.5093823819986
2025-11-04,129.73383420055856
2025-11-05,130.7809325031707
2025-11-06,132.46486019462859
2025-11-07,132.00597593175965
2025-11-08,133.08465676519094
2025-11-09,133.04614829569024
2025-11-10,132.87352099574943
2025-11-11,133.7571809332361
2025-11-12,134.40950381164953
2025-11-13,132.8331116546653
2025-11-14,134.30965200439118
2025-11-15,135.68974335853864
2025-11-16,135.0641806570291
2025-11-17,135.4599841904665
2025-11-18,135.95401437674926
2025-11-19,136.21468814257315
2025-11-20,135.66438298872774
2025-11-21,134.99275962078968
2025-11-22,134.96720554979825
2025-11-23,136.13993456905763
2025-11-24,136.68353472365206
2025-11-25,136.31292039156597
2025-11-26,137.0846191022143
2025-11-27,134.23607648158423
2025-11-28,135.38484218195634
2025-11-29,133.64512840317823
2025-11-30,133.2826874617751
2025-12-01,132.16301756714896
2025-12-02,130.86833609142806
2025-12-03,132.02916287880657
2025-12-04,131.5614616774947
2025-12-05,131.9079655592254
2025-12-06,131.8610449803462
2025-12-07,132.33808580756934
2025-12-08,132.4149076986296
2025-12-09,131.13191547444103
2025-12-10,132.12818229388816
2025-12-11,131.63442571072684
2025-12-12,130.0778438120671
2025-12-13,129.64972865110119
2025-12-14,131.1504884417355
2025-12-15,132.00071018384898
2025-12-16,131.6520580494411
2025-12-17,131.30280034512268
2025-12-18,130.9811652939053
2025-12-19,133.05791327746613
2025-12-20,133.43984872969767
2025-12-21,133.86989037688875
2025-12-22,134.90017383092058
2025-12-23,135.1389629899471
2025-12-24,134.8799208441264
2025-12-25,134.6835709950414
2025-12-26,134.61196973562735
2025-12-27,134.5747474991175
2025-12-28,135.3023770427545
2025-12-29,135.3543229285618
2025-12-30,136.0869630057774
2025-12-31,136.00624642566882
